,close,high,low,open,volume
2021-08-16,4941.07,4973.38,4931.37,4935.92,16195337300.0
2021-08-17,4837.4,4967.56,4823.39,4935.0,18757347200.0
2021-08-18,4894.24,4909.54,4818.9,4838.47,19747437800.0
2021-08-19,4862.14,4893.47,4839.57,4886.56,20171171900.0
2021-08-20,4769.27,4835.15,4720.83,4817.49,17763581000.0
2021-08-23,4835.88,4843.82,4764.01,4777.73,16757909300.0
2021-08-24,4888.39,4906.2,4842.75,4844.59,19788316300.0
2021-08-25,4898.16,4899.77,4865.76,4890.52,18944801600.0
2021-08-26,4801.61,4892.2,4798.7,4892.2,19761738700.0
2021-08-27,4827.04,4863.47,4793.59,4794.97,18331021100.0
2021-08-30,4813.27,4849.16,4787.2,4847.03,21963575700.0
2021-08-31,4805.61,4821.76,4740.75,4803.09,23511865800.0
2021-09-01,4869.46,4906.4,4763.3,4804.69,32672108000.0
2021-09-02,4869.41,4892.7,4845.62,4865.82,26785801300.0
2021-09-03,4843.06,4886.55,4828.7,4875.07,26809189600.0
2021-09-06,4933.73,4944.45,4837.79,4841.06,24050724500.0
2021-09-07,4992.83,5005.96,4915.61,4932.98,24417851900.0
2021-09-08,4972.13,5013.98,4955.89,4986.8,26461531500.0
2021-09-09,4970.01,4970.15,4929.95,4952.49,25653021700.0
2021-09-10,5013.52,5042.8,4962.37,4967.98,28830435200.0
2021-09-13,4991.66,5029.72,4964.96,5006.77,24991529800.0
2021-09-14,4917.16,5000.98,4907.32,4989.83,24559040200.0
2021-09-15,4867.32,4903.85,4843.12,4903.85,18798473000.0
2021-09-16,4807.7,4879.53,4806.14,4866.79,21675209900.0
2021-09-17,4855.94,4857.96,4786.09,4797.11,20195812700.0
2021-09-22,4821.77,4830.85,4765.23,4770.73,19122037600.0
2021-09-23,4853.2,4877.34,4837.56,4848.22,22815106400.0
2021-09-24,4849.43,4897.06,4838.54,4845.64,20769329000.0
2021-09-27,4877.37,4922.56,4852.2,4870.85,21596703000.0
2021-09-28,4883.83,4901.31,4846.63,4869.08,17689088000.0
2021-09-29,4833.93,4868.07,4799.88,4846.02,18817136600.0
2021-09-30,4866.38,4876.07,4843.95,4843.95,14611389600.0
2021-10-08,4929.94,4937.09,4891.62,4915.73,16896807700.0
2021-10-11,4936.19,4983.73,4930.71,4941.29,16351162400.0
2021-10-12,4883.84,4925.49,4840.77,4920.66,16807933700.0
2021-10-13,4940.11,4953.37,4869.83,4880.14,13114281300.0
2021-10-14,4913.61,4953.92,4903.25,4934.26,11955701300.0
2021-10-15,4932.11,4939.82,4881.01,4896.56,14282200100.0
2021-10-18,4874.78,4922.51,4844.94,4922.51,14124519900.0
2021-10-19,4922.72,4928.14,4868.81,4869.39,13526649300.0
2021-10-20,4910.18,4944.02,4898.37,4926.77,14153318300.0
2021-10-21,4928.02,4946.18,4893.85,4914.74,14889815400.0
2021-10-22,4959.73,4989.89,4934.87,4934.87,14392622800.0
2021-10-25,4979.52,4981.65,4930.11,4940.9,14186149000.0
2021-10-26,4963.1,5002.57,4953.48,4983.24,14088894300.0
2021-10-27,4898.16,4949.23,4884.94,4949.23,14711159300.0
2021-10-28,4864.14,4898.66,4846.28,4882.59,15664947200.0
2021-10-29,4908.77,4908.77,4855.76,4861.27,15988735300.0
2021-11-01,4890.69,4908.21,4858.25,4878.13,17158397400.0
2021-11-02,4839.85,4911.23,4797.9,4886.18,18543768800.0
2021-11-03,4821.11,4858.71,4804.37,4835.81,14276382000.0
2021-11-04,4868.74,4873.94,4834.74,4841.09,13259297000.0
2021-11-05,4842.35,4889.68,4841.74,4858.9,14778935900.0
2021-11-08,4848.18,4866.08,4827.69,4841.15,13739826400.0
2021-11-09,4846.74,4870.79,4818.54,4858.25,11837552600.0
2021-11-10,4821.19,4832.8,4754.0,4832.8,13511817900.0
2021-11-11,4898.65,4898.65,4809.11,4814.77,16048486300.0
2021-11-12,4888.37,4909.08,4875.35,4902.93,13266296900.0
2021-11-15,4882.38,4906.33,4863.4,4894.41,12182314900.0
2021-11-16,4883.32,4915.37,4876.5,4880.9,12725440600.0
2021-11-17,4885.75,4891.52,4864.52,4883.25,10845922300.0
2021-11-18,4837.62,4871.42,4830.41,4871.42,11448056500.0
2021-11-19,4890.06,4892.81,4829.57,4832.06,12719831200.0
2021-11-22,4912.4,4919.0,4893.27,4895.39,13809283600.0
2021-11-23,4913.35,4927.52,4896.88,4905.76,15430441100.0
2021-11-24,4916.66,4935.49,4899.61,4914.03,13715067300.0
2021-11-25,4896.44,4921.33,4891.73,4917.61,11598403100.0
2021-11-26,4860.13,4886.95,4850.81,4886.95,12036897400.0
2021-11-29,4851.42,4858.53,4818.71,4820.01,13362686200.0
2021-11-30,4832.03,4871.25,4810.22,4857.18,12963059600.0
2021-12-01,4843.85,4844.52,4823.93,4831.89,12308678900.0
2021-12-02,4856.16,4866.85,4830.32,4839.91,14808852100.0
2021-12-03,4901.02,4901.02,4853.35,4856.98,14405962600.0
2021-12-06,4892.62,4943.9,4888.69,4909.43,17361568300.0
2021-12-07,4922.1,4934.1,4895.22,4930.83,17905346000.0
2021-12-08,4995.93,4995.93,4915.79,4934.41,15749055900.0
2021-12-09,5078.69,5114.5,4999.41,5000.69,22056877600.0
2021-12-10,5055.12,5060.06,5035.81,5046.27,19369515400.0
2021-12-13,5083.8,5143.84,5079.73,5090.02,21180159600.0
2021-12-14,5049.7,5075.21,5038.86,5066.35,15910779000.0
2021-12-15,5005.9,5060.37,5003.78,5036.28,15052975200.0
2021-12-16,5034.73,5034.73,4987.22,5006.61,14405386700.0
2021-12-17,4954.76,5022.11,4954.76,5021.34,14900539900.0
2021-12-20,4880.42,4971.67,4872.68,4934.97,16967569000.0
2021-12-21,4913.49,4917.8,4872.95,4876.51,14333989800.0
2021-12-22,4914.45,4936.67,4903.17,4924.58,13325674000.0
2021-12-23,4948.74,4948.74,4906.75,4924.29,13955540600.0
2021-12-24,4921.34,4964.91,4905.98,4953.06,14267332300.0
2021-12-27,4919.32,4939.69,4894.16,4918.15,12410095200.0
2021-12-28,4955.96,4959.14,4913.6,4923.69,13045775700.0
2021-12-29,4883.48,4958.65,4883.48,4958.65,11358700200.0
2021-12-30,4921.51,4940.18,4878.65,4882.16,12161717800.0
2021-12-31,4940.37,4950.36,4923.14,4937.46,12131373700.0
2022-01-04,4917.77,4961.45,4874.53,4957.98,15153477600.0
2022-01-05,4868.12,4916.28,4851.98,4907.93,17881610000.0
2022-01-06,4818.23,4857.56,4786.43,4842.16,15766582600.0
2022-01-07,4822.37,4856.65,4818.19,4824.32,18713941300.0
2022-01-10,4844.05,4844.39,4780.82,4812.23,15621169600.0
2022-01-11,4797.77,4850.88,4791.89,4840.01,14692800400.0
2022-01-12,4845.58,4852.73,4810.92,4818.89,14320020400.0
2022-01-13,4765.92,4853.06,4765.24,4853.03,14251965300.0
2022-01-14,4726.73,4764.05,4723.94,4743.91,14686312600.0
2022-01-17,4767.28,4775.24,4726.71,4728.76,11529569100.0
2022-01-18,4813.35,4826.3,4747.92,4766.78,15087080200.0
2022-01-19,4780.38,4828.75,4755.93,4815.81,13392736000.0
2022-01-20,4823.51,4845.0,4777.57,4778.26,16497131500.0
2022-01-21,4779.31,4818.31,4762.56,4808.77,13895258500.0
2022-01-24,4786.74,4801.1,4746.45,4753.94,11446388000.0
2022-01-25,4678.45,4781.39,4678.25,4761.95,13366758600.0
2022-01-26,4712.31,4718.99,4648.13,4697.1,10707084200.0
2022-01-27,4619.88,4708.44,4616.03,4708.1,12126380400.0
2022-01-28,4563.77,4660.52,4559.83,4641.81,12648011200.0
2022-02-07,4634.09,4672.65,4615.01,4638.58,14484972000.0
2022-02-08,4608.77,4626.44,4522.47,4626.44,15583070800.0
2022-02-09,4652.06,4659.46,4595.28,4608.15,14833554700.0
2022-02-10,4639.86,4657.21,4608.09,4657.21,15157666600.0
2022-02-11,4601.4,4662.6,4595.88,4617.87,15597458400.0
2022-02-14,4551.69,4593.63,4530.06,4579.42,14367389400.0
2022-02-15,4600.1,4601.45,4550.54,4553.81,11502560000.0
2022-02-16,4617.99,4643.1,4607.22,4619.85,10725895500.0
2022-02-17,4629.16,4650.16,4606.95,4616.9,11001464300.0
2022-02-18,4651.24,4651.34,4598.1,4604.57,10455022800.0
2022-02-21,4634.31,4646.67,4613.3,4646.05,11251651200.0
2022-02-22,4574.15,4602.07,4550.8,4601.92,12331723700.0
2022-02-23,4623.05,4625.3,4579.29,4582.01,12295291600.0
2022-02-24,4529.32,4610.88,4488.48,4592.07,18440305800.0
2022-02-25,4573.42,4611.86,4561.9,4564.63,14972258300.0
2022-02-28,4581.65,4581.65,4530.68,4563.74,13540697800.0
2022-03-01,4619.69,4623.43,4583.92,4597.85,12313922000.0
2022-03-02,4578.6,4594.02,4558.44,4594.02,11329832500.0
2022-03-03,4551.63,4599.4,4544.43,4595.02,13828587700.0
2022-03-04,4496.43,4539.39,4481.49,4513.36,12726680600.0
2022-03-07,4352.78,4462.52,4338.3,4462.52,16219770600.0
2022-03-08,4265.39,4383.65,4252.54,4361.64,16786327700.0
2022-03-09,4226.35,4304.48,4068.19,4280.98,19423290000.0
2022-03-10,4292.84,4335.67,4288.51,4326.2,14526638300.0
2022-03-11,4306.52,4316.04,4176.45,4231.2,15239992100.0
2022-03-14,4174.76,4280.36,4174.76,4248.15,13018723600.0
2022-03-15,3983.81,4163.42,3983.81,4125.49,20252469900.0
2022-03-16,4156.08,4168.59,3942.86,4053.1,19602198200.0
2022-03-17,4237.7,4302.74,4217.8,4237.67,17940734400.0
2022-03-18,4265.9,4283.37,4194.94,4218.47,14945830500.0
2022-03-21,4258.75,4287.82,4223.02,4280.14,12703636000.0
2022-03-22,4255.3,4283.33,4236.69,4252.57,12638247000.0
2022-03-23,4276.52,4287.58,4241.96,4269.61,11708907800.0
2022-03-24,4251.31,4273.96,4216.85,4249.53,10891827200.0
2022-03-25,4174.57,4254.84,4173.93,4249.07,10880804600.0
2022-03-28,4148.47,4174.12,4091.3,4128.84,11844902100.0
2022-03-29,4134.14,4177.21,4124.72,4155.42,10026697200.0
2022-03-30,4254.1,4254.1,4160.74,4162.17,13834602400.0
2022-03-31,4222.6,4247.36,4214.54,4234.72,13402918500.0
2022-04-01,4276.16,4290.67,4190.08,4198.82,13380305300.0
2022-04-06,4263.84,4277.52,4236.73,4258.83,15906219500.0
2022-04-07,4209.1,4278.11,4205.74,4240.02,13488035300.0
2022-04-08,4230.77,4237.81,4175.53,4213.21,14284379300.0
2022-04-11,4100.07,4203.79,4089.09,4203.79,14819707100.0
2022-04-12,4179.97,4179.97,4075.8,4102.97,14428568400.0
2022-04-13,4139.74,4194.04,4139.74,4154.41,12509748900.0
2022-04-14,4191.57,4217.06,4155.55,4172.64,12479131600.0
2022-04-15,4188.75,4211.32,4152.97,4162.37,12476226300.0
2022-04-18,4166.38,4171.74,4119.99,4152.93,11750461000.0
2022-04-19,4134.9,4186.94,4115.42,4161.93,11021747100.0
2022-04-20,4070.79,4136.17,4060.5,4130.54,11733165800.0
2022-04-21,3995.83,4086.44,3978.37,4048.73,13278382800.0
2022-04-22,4013.25,4037.08,3953.72,3967.2,12210181100.0
2022-04-25,3814.91,3958.21,3814.91,3933.45,16836450200.0
2022-04-26,3784.12,3871.85,3773.9,3822.49,15757761100.0
2022-04-27,3895.54,3895.73,3757.09,3758.08,17273404600.0
2022-04-28,3921.11,3943.43,3873.58,3883.42,15305658600.0
2022-04-29,4016.24,4017.43,3898.57,3939.62,17945837700.0
2022-05-05,4010.21,4039.7,3988.93,3995.35,15417071600.0
2022-05-06,3908.82,3947.24,3902.05,3928.85,12300555100.0
2022-05-09,3877.44,3914.11,3854.94,3883.95,9293669400.0
2022-05-10,3919.87,3932.68,3808.57,3820.63,13641691800.0
2022-05-11,3976.42,4033.3,3916.52,3917.93,16563225600.0
2022-05-12,3958.74,3985.93,3935.59,3949.95,11337606600.0
2022-05-13,3988.6,4003.85,3957.14,3983.82,10996835700.0
2022-05-16,3956.54,4018.03,3947.75,4015.0,11242529400.0
2022-05-17,4005.89,4005.89,3955.1,3961.76,10966145400.0
2022-05-18,3991.91,4017.34,3964.75,4015.01,10807423300.0
2022-05-19,3999.6,3999.6,3933.75,3938.3,11629342000.0
2022-05-20,4077.6,4077.6,4020.82,4020.82,14706917300.0
2022-05-23,4053.98,4080.97,4029.08,4080.97,13047781000.0
2022-05-24,3959.15,4055.78,3959.15,4052.87,14555433600.0
2022-05-25,3983.18,3983.62,3946.81,3959.77,10773401500.0
2022-05-26,3993.04,4015.75,3938.24,3987.68,12626368900.0
2022-05-27,4001.3,4051.14,3983.38,4022.71,11276933700.0
2022-05-30,4029.02,4040.82,4003.38,4020.86,11115224100.0
2022-05-31,4091.52,4096.2,4020.38,4031.76,13541551300.0
2022-06-01,4083.18,4094.9,4058.85,4086.62,11485087900.0
2022-06-02,4089.57,4091.15,4057.91,4064.0,11389363800.0
2022-06-06,4166.09,4166.62,4063.91,4090.53,16787101100.0
2022-06-07,4179.13,4198.09,4155.17,4165.69,14299288100.0
2022-06-08,4219.81,4224.81,4158.03,4187.15,15737405700.0
2022-06-09,4175.67,4227.45,4160.88,4211.72,16844915400.0
2022-06-10,4238.99,4241.35,4140.22,4145.65,18479621400.0
2022-06-13,4189.35,4218.23,4156.71,4194.46,16847562200.0
2022-06-14,4222.3114,4224.0857,4102.929,4143.2232,17138590400.0
